ros_time,wall_time,cmd_vx,cmd_vy,cmd_wz,wheel_vx,wheel_vy,wheel_wz,icp_msg_age,icp_healthy,icp_frozen_count,icp_vx,icp_vy,icp_wz,icp_px,icp_py,icp_pyaw,icp_cov_xx,icp_cov_yy,icp_cov_aa,imu_wz,imu_cov,imu_msg_age,wheel_px,wheel_py,wheel_pyaw,amcl_px,amcl_py,amcl_pyaw,map2odom_x,map2odom_y,map2odom_yaw,particle_count,scan_valid_pts,scan_near_ratio,lf_mode,lf_error_deg,lf_center_count,lf_kanbujian,lf_vision_valid,lf_lane_tracks,lf_pair_valid,lf_pair_slope_diff,lf_half_width,lf_half_width_samples,lf_far_turn,lf_far_confidence,lf_far_points,lf_image_age,wz_sign_flip_event
1785480163.2693353,1785480163.269344,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480163.3168807,1785480163.3168893,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,227.9,29,normal,0.119,5,0.04,0
1785480163.3718255,1785480163.371924,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.01,0
1785480163.42108,1785480163.4211168,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.0,0
1785480163.4783885,1785480163.4784298,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480163.5260713,1785480163.526093,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,227.9,29,normal,0.119,5,0.01,0
1785480163.573375,1785480163.5734162,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480163.6205008,1785480163.620532,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480163.6686397,1785480163.6686788,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480163.7164488,1785480163.7164824,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.03,0
1785480163.766408,1785480163.766427,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.01,0
1785480163.8163505,1785480163.8163638,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.03,0
1785480163.8668654,1785480163.8668876,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.02,0
1785480163.9164984,1785480163.9165196,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.04,0
1785480163.9687357,1785480163.9688528,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.048,227.9,29,normal,0.119,5,0.02,0
1785480164.0165882,1785480164.0166187,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480164.0685227,1785480164.068631,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480164.1263318,1785480164.1263666,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.043,228.0,29,normal,0.119,5,0.01,0
1785480164.179299,1785480164.1793172,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480164.2315989,1785480164.23163,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,227.9,29,normal,0.119,5,0.01,0
1785480164.2843068,1785480164.2843392,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,227.9,29,normal,0.119,5,0.03,0
1785480164.333771,1785480164.333803,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.01,0
1785480164.3862927,1785480164.3863063,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,227.9,29,normal,0.119,5,0.03,0
1785480164.4357483,1785480164.4360952,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480164.4823656,1785480164.482379,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480164.5313592,1785480164.5313945,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480164.5850003,1785480164.5850475,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.02,0
1785480164.632566,1785480164.6325788,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.01,0
1785480164.682158,1785480164.682168,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.02,0
1785480164.727044,1785480164.727055,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.02,0
1785480164.7686713,1785480164.7686868,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.01,0
1785480164.8162825,1785480164.816294,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.0,0
1785480164.8667114,1785480164.8667586,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.02,0
1785480164.917939,1785480164.918029,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.03,0
1785480164.968338,1785480164.9683676,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480165.016834,1785480165.016875,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480165.0665152,1785480165.0665686,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480165.11636,1785480165.1163783,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480165.1663706,1785480165.1663833,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480165.2163126,1785480165.2163243,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480165.2664235,1785480165.2664537,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.01,0
1785480165.3173816,1785480165.3174067,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480165.3707232,1785480165.370759,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.01,0
1785480165.4218383,1785480165.4218528,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480165.472016,1785480165.472054,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480165.5190663,1785480165.5190883,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480165.5666318,1785480165.5666606,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.02,0
1785480165.6187744,1785480165.618787,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.03,0
1785480165.66881,1785480165.6688185,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.02,0
1785480165.7230322,1785480165.7230635,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.02,0
1785480165.7732754,1785480165.7733092,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.01,0
1785480165.8268974,1785480165.8269305,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.0,0
1785480165.8774676,1785480165.8774834,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480165.923378,1785480165.9233866,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.0,0
1785480165.9723222,1785480165.9723485,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,227.9,29,normal,0.119,5,0.02,0
1785480166.023699,1785480166.0240138,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,227.9,29,normal,0.119,5,0.01,0
1785480166.0758789,1785480166.0759397,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.02,0
1785480166.1223414,1785480166.12236,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.01,0
1785480166.1740773,1785480166.174118,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.03,0
1785480166.227427,1785480166.2274604,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.01,0
1785480166.2726796,1785480166.2726874,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.02,0
1785480166.3222044,1785480166.3222442,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,227.9,29,normal,0.119,5,0.01,0
1785480166.3814318,1785480166.381468,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480166.4305694,1785480166.4306064,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.01,0
1785480166.4822671,1785480166.4822977,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.03,0
1785480166.5307958,1785480166.5308378,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.02,0
